Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Final Price
HP,15S,AMD Athlon,8,256,SSD,iGPU,15.6,377.0
HP,15S,AMD Ryzen 5,8,256,SSD,iGPU,15.6,478.45
HP,15S,AMD Ryzen 3,8,256,SSD,iGPU,15.6,581.01
HP,15S,AMD Ryzen 3,8,512,SSD,iGPU,15.6,593.11
HP,15S,AMD Ryzen 3,8,512,SSD,iGPU,15.6,586.66
HP,15S,AMD Ryzen 5,8,256,SSD,iGPU,15.6,594.22
HP,15S,AMD Ryzen 5,8,512,SSD,iGPU,15.6,709.65
HP,15S,AMD Ryzen 5,8,512,SSD,iGPU,15.6,554.0
HP,15S,AMD Ryzen 7,12,512,SSD,iGPU,15.6,716.14
HP,15S,AMD Ryzen 7,12,512,SSD,iGPU,15.6,673.37
HP,15S,AMD Ryzen 7,8,256,SSD,iGPU,15.6,600.57
HP,15S,AMD Ryzen 7,8,512,SSD,iGPU,15.6,614.0
HP,15S,AMD Ryzen 7,8,512,SSD,iGPU,15.6,601.33
HP,15S,AMD Ryzen 5,8,512,SSD,iGPU,15.6,652.92
HP,15S,AMD Ryzen 5,8,512,SSD,iGPU,15.6,538.98
HP,15S,Intel Celeron,8,256,SSD,iGPU,15.6,335.28
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,885.9
HP,15S,Intel Core i3,8,512,SSD,iGPU,15.6,451.46
HP,15S,Intel Core i3,8,256,SSD,iGPU,15.6,378.94
HP,15S,Intel Core i3,8,512,SSD,iGPU,15.6,646.39
HP,15S,Intel Celeron,8,512,SSD,iGPU,15.6,517.01
HP,15S,Intel Celeron,8,256,SSD,iGPU,15.6,354.0
HP,15S,Intel Celeron,8,256,SSD,iGPU,15.6,403.83
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,623.66
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,521.75
HP,15S,Intel Core i5,8,256,SSD,iGPU,15.6,571.39
HP,15S,Intel Core i5,8,256,SSD,iGPU,15.6,542.99
HP,15S,Intel Core i5,8,256,SSD,iGPU,15.6,494.81
HP,15S,Intel Core i5,8,256,SSD,iGPU,15.6,507.14
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,550.78
HP,15S,Intel Core i7,8,512,SSD,iGPU,15.6,734.64
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,759.0
HP,15S,Intel Core i7,8,512,SSD,iGPU,15.6,901.0
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,526.1
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,676.0
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,614.99
HP,15S,AMD Ryzen 3,8,256,SSD,iGPU,15.6,461.05
HP,15S,Intel Core i3,8,256,SSD,iGPU,15.6,432.26
HP,15S,Intel Celeron,8,256,SSD,iGPU,15.6,402.22
HP,15S,AMD Ryzen 5,8,256,SSD,iGPU,15.6,476.99
HP,15S,Intel Core i7,8,512,SSD,iGPU,15.6,628.96
HP,15S,Intel Core i7,8,512,SSD,iGPU,15.6,716.14
HP,17,Intel Core i3,8,512,SSD,iGPU,17.3,661.11
HP,250,Intel Core i5,8,256,SSD,iGPU,15.6,1730.38
HP,250,Intel Core i3,8,256,SSD,iGPU,15.6,466.1
HP,250,Intel Core i3,8,512,SSD,iGPU,15.6,445.89
HP,250,Intel Core i3,8,256,SSD,iGPU,15.6,586.4
HP,250,Intel Core i5,8,256,SSD,iGPU,15.6,876.08
HP,250,Intel Core i5,8,512,SSD,iGPU,15.6,741.0
HP,250,Intel Core i5,8,256,SSD,iGPU,15.6,791.0
HP,250,Intel Core i5,8,512,SSD,iGPU,15.6,882.01
HP,255,AMD Ryzen 5,8,256,SSD,iGPU,15.6,1094.9
HP,255,AMD Ryzen 3,8,256,SSD,iGPU,15.6,455.55
HP,255,AMD Ryzen 3,8,256,SSD,iGPU,15.6,839.14
HP,255,AMD Ryzen 5,8,256,SSD,iGPU,15.6,644.7
HP,255,AMD Ryzen 5,8,256,SSD,iGPU,15.6,538.99
HP,G7,Intel Core i3,8,256,SSD,iGPU,14.0,581.07
HP,Chromebook,Intel Celeron,4,64,eMMC,iGPU,14.0,329.0
HP,Chromebook,Mediatek MT8183,4,32,eMMC,iGPU,11.6,458.0
HP,Chromebook,Intel Celeron,4,32,eMMC,iGPU,11.6,332.41
HP,Envy,Intel Core i5,8,512,SSD,iGPU,13.3,1049.99
HP,Envy,Intel Core i7,16,512,SSD,RTX 2050,15.6,1863.52
HP,Go,Intel Core i7,16,1000,SSD,iGPU,13.5,1699.01
HP,EliteBook,Intel Core i7,32,1000,SSD,iGPU,14.0,2502.66
HP,EliteBook,Intel Core i5,16,512,SSD,iGPU,14.0,1624.46
HP,EliteBook,Intel Core i5,8,512,SSD,iGPU,13.3,1042.26
HP,EliteBook,Intel Core i5,8,512,SSD,iGPU,14.0,1474.28
HP,EliteBook,Intel Core i5,8,512,SSD,iGPU,15.6,1064.59
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,14.0,1519.99
HP,EliteBook,Intel Core i5,16,512,SSD,iGPU,14.0,2025.96
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,15.6,1015.01
HP,EliteBook,Intel Core i5,16,512,SSD,iGPU,16.0,1463.31
HP,EliteBook,Intel Core i5,16,512,SSD,iGPU,13.3,1999.0
HP,EliteBook,Intel Core i5,8,512,SSD,iGPU,13.3,1051.96
HP,15S,AMD Ryzen 7,12,256,SSD,iGPU,15.6,750.08
HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,1627.74
HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,2025.23
HP,Pavilion,Intel Core i5,16,512,SSD,iGPU,14.0,977.0
HP,Pavilion,Intel Core i5,16,512,SSD,iGPU,14.0,920.82
HP,Pavilion,AMD Ryzen 5,16,512,SSD,iGPU,15.6,816.21
HP,Pavilion,Intel Core i5,8,512,SSD,iGPU,14.0,987.0
HP,Pavilion,Intel Core i3,8,256,SSD,iGPU,14.0,793.0
HP,Pavilion,Intel Core i7,16,512,SSD,iGPU,14.0,1205.0
HP,ProBook,Intel Core i5,4,500,SSD,iGPU,13.3,919.83
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,15.6,1399.24
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,15.6,776.32
HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,899.01
HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,1220.78
HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,1301.0
HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,1192.98
HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,812.52
HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,909.13
HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,865.4
HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,998.56
HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,792.65
HP,Zbook,Intel Core i5,16,512,SSD,iGPU,14.0,2426.81
HP,Zbook,Intel Core i5,16,512,SSD,iGPU,14.0,1385.0
HP,Zbook,Intel Core i7,16,512,SSD,iGPU,14.0,1778.0
HP,Zbook,Intel Core i7,16,512,SSD,iGPU,14.0,1997.09
HP,Zbook,Intel Core i7,16,512,SSD,T 500,14.0,1800.03
HP,Zbook,Intel Core i7,16,512,SSD,T 500,16.0,1800.03
HP,Zbook,Intel Core i5,16,512,SSD,iGPU,14.0,2426.53
HP,Zbook,Intel Core i7,16,512,SSD,iGPU,14.0,2484.11
HP,Zbook,Intel Core i7,16,512,SSD,RTX A2000,16.0,3697.02
HP,Zbook,Intel Core i7,32,1000,SSD,RTX A3000,16.0,4842.43
HP,Zbook,Intel Core i7,16,512,SSD,T 600,15.6,2008.81
HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,5368.77
HP,Zbook,Intel Core i7,32,512,SSD,RTX 3060,16.0,3637.71
HP,Zbook,Intel Core i7,32,1000,SSD,RTX A2000,16.0,3777.49
Innjoo,Voom,Intel Celeron,8,256,SSD,iGPU,15.6,311.37
Innjoo,Voom,Intel Celeron,8,512,SSD,iGPU,15.6,392.55
Innjoo,Voom,Intel Celeron,4,64,eMMC,iGPU,14.1,251.4
Innjoo,Voom,Intel Celeron,6,64,eMMC,iGPU,14.1,383.61
Innjoo,Voom,Intel Celeron,6,128,SSD,iGPU,14.1,317.02
Innjoo,Voom,Intel Celeron,6,128,eMMC,iGPU,14.1,431.38
Jetwing,N1510,Intel Core i3,8,256,SSD,iGPU,15.6,469.27
LG,Gram,Intel Core i7,16,512,SSD,iGPU,16.0,1720.54
LG,Gram,Intel Core i7,16,512,SSD,iGPU,17.0,1646.46
Lenovo,Chromebook,AMD 3015Ce,4,32,eMMC,iGPU,11.6,327.0
Lenovo,100e,Intel Celeron,4,128,SSD,iGPU,11.6,310.84
Lenovo,14w,AMD 3015e,4,128,SSD,iGPU,14.0,461.0
Lenovo,IdeaPad,AMD 3020e,4,128,eMMC,iGPU,14.0,435.0
Lenovo,IdeaPad,AMD 3020e,4,256,SSD,iGPU,14.0,422.0
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,iGPU,15.6,554.0
Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,iGPU,15.6,867.0
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,iGPU,15.6,531.34
Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,iGPU,15.6,751.88
Lenovo,IdeaPad,Intel Core i3,8,256,SSD,iGPU,15.6,529.0
Lenovo,IdeaPad,Intel Core i3,8,512,SSD,iGPU,15.6,547.91
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,iGPU,17.3,895.0
Lenovo,IdeaPad,Intel Celeron,8,128,eMMC,iGPU,15.6,579.21
Lenovo,IdeaPad,Intel Core i5,8,512,SSD,iGPU,14.0,1015.55
Lenovo,IdeaPad,Intel Core i5,8,512,SSD,iGPU,14.0,1274.9
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,996.21
Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3060,15.6,1505.0
Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,949.0
Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,1205.99
Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,1098.99
Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2328.0
Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3070,15.6,2389.0
Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,16.0,1944.0
Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 3070,16.0,2417.0
Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4080,16.0,5018.14
Lenovo,ThinkBook,Intel Evo Core i5,16,512,SSD,iGPU,13.3,1162.82
Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,iGPU,14.0,875.05
Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,iGPU,14.0,1079.91
Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,iGPU,14.0,1156.47
Lenovo,ThinkBook,Intel Core i5,16,512,SSD,iGPU,14.0,988.52
Lenovo,ThinkBook,Intel Core i7,16,512,SSD,iGPU,14.0,1357.0
Lenovo,ThinkBook,Intel Core i5,8,256,SSD,iGPU,14.0,893.52
Lenovo,ThinkBook,Intel Core i5,8,256,SSD,iGPU,14.0,794.99
Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,iGPU,15.6,786.92
Lenovo,ThinkBook,Intel Core i3,8,256,SSD,iGPU,15.6,874.6
Lenovo,ThinkBook,Intel Core i5,8,256,SSD,iGPU,15.6,1000.27
Lenovo,ThinkBook,Intel Core i7,16,512,SSD,iGPU,15.6,1036.62
Lenovo,ThinkBook,AMD Ryzen 3,8,256,SSD,iGPU,15.6,745.0
Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,iGPU,15.6,846.67
Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,iGPU,15.6,1149.56
Lenovo,ThinkBook,Intel Core i5,8,256,SSD,iGPU,15.6,896.57
Lenovo,ThinkBook,Intel Core i5,16,512,SSD,GTX 1650,15.6,1350.05
Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3060,16.0,2787.22
Lenovo,ThinkBook,AMD Ryzen 9,32,1000,SSD,RTX 3060,16.0,2424.01
Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3060,16.0,1748.99
Lenovo,ThinkBook,Intel Core i7,32,1000,SSD,iGPU,17.3,2858.0
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,14.0,1253.5
Lenovo,ThinkPad,AMD Ryzen 5,16,512,SSD,iGPU,15.6,1061.0
Lenovo,ThinkPad,AMD Ryzen 5,8,256,SSD,iGPU,15.6,1002.59
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,15.6,1135.0
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,13.3,1423.48
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,13.3,1178.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,13.3,939.67
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,13.3,1329.0
Lenovo,ThinkPad,Intel Core i5,8,512,SSD,iGPU,14.0,919.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,14.0,1161.0
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,14.0,1555.46
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,15.6,1354.18
Lenovo,ThinkPad,Intel Core i7,16,1000,SSD,RTX A2000,16.0,4138.67
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 550,14.0,2175.0
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,15.6,2048.0
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,15.6,2569.0
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A1000,16.0,3327.92
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,T 550,16.0,2132.04
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX A2000,17.3,2577.98
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,14.0,1782.0
Lenovo,ThinkPad,Intel Core i7,32,1000,SSD,MX 550,14.0,2671.99
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,14.0,2068.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,14.0,1223.43
Lenovo,ThinkPad,Intel Evo Core i5,8,256,SSD,iGPU,14.0,1512.54
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,15.6,1506.99
Lenovo,ThinkPad,Intel Core i7,16,2000,SSD,MX 450,15.6,1795.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,15.6,849.0
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,16.0,1925.0
Lenovo,ThinkPad,Intel Evo Core i5,8,256,SSD,iGPU,14.0,1334.94
Lenovo,ThinkPad,Intel Evo Core i7,16,1000,SSD,iGPU,13.0,3107.62
Lenovo,ThinkPad,Intel Core i7,16,1000,SSD,iGPU,13.0,1959.57
Lenovo,ThinkPad,Intel Core i5,8,512,SSD,iGPU,13.3,1358.61
Lenovo,ThinkPad,Qualcomm Snapdragon 8,16,256,SSD,iGPU,13.3,1997.0
Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,iGPU,13.3,2068.0
Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,iGPU,16.0,2281.0
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,15.6,1999.4
Lenovo,ThinkPad,Intel Evo Core i7,32,1000,SSD,iGPU,14.0,3721.08
Lenovo,V14,AMD Ryzen 3,8,256,SSD,iGPU,14.0,756.95
Lenovo,V14,Intel Core i5,8,256,SSD,iGPU,14.0,396.03
Lenovo,V14,Intel Core i3,8,512,SSD,iGPU,14.0,513.87
Lenovo,V15,AMD Ryzen 7,8,512,SSD,iGPU,15.6,564.62
Lenovo,V15,Intel Core i3,8,256,SSD,iGPU,15.6,661.0
Lenovo,V15,Intel Core i7,8,512,SSD,iGPU,15.6,661.77
Lenovo,V15,Intel Core i5,8,512,SSD,iGPU,15.6,506.61
Lenovo,V15,AMD Ryzen 5,8,256,SSD,iGPU,15.6,718.0
Lenovo,V15,AMD Ryzen 5,8,512,SSD,iGPU,15.6,547.63
Lenovo,V15,Intel Core i5,16,512,SSD,iGPU,15.6,979.0
Lenovo,V15,Intel Core i5,8,256,SSD,iGPU,15.6,842.99
Lenovo,V15,Intel Celeron,8,256,SSD,iGPU,15.6,339.78
Lenovo,V15,Intel Celeron,4,256,SSD,iGPU,15.6,361.0
Lenovo,V15,Intel Core i3,8,512,SSD,iGPU,15.6,576.66
Lenovo,Yoga,AMD Ryzen 5,8,512,SSD,iGPU,14.0,1311.0
Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,iGPU,14.0,2383.85
Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,iGPU,14.0,2646.0
Lenovo,Yoga,Intel Core i5,8,128,SSD,iGPU,15.6,1168.13
Lenovo,Yoga,Intel Core i7,16,1000,SSD,iGPU,14.0,2074.68
Lenovo,Yoga,Intel Evo Core i7,16,512,SSD,iGPU,14.0,1625.28
Lenovo,Yoga,Intel Evo Core i7,8,512,SSD,iGPU,14.0,1271.0
Lenovo,Yoga,Intel Evo Core i5,16,512,SSD,iGPU,14.5,1595.12
Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,iGPU,14.0,2744.99
MSI,Bravo,AMD Ryzen 5,8,512,SSD,Radeon Pro 5500M,15.6,925.34
MSI,Creator,Intel Core i9,64,2000,SSD,RTX A5500,17.0,3448.42
MSI,Katana,Intel Core i7,16,1000,SSD,RTX 4050,15.6,1230.27
MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3070,15.6,2199.31
MSI,Katana,Intel Core i7,16,512,SSD,RTX 3050,15.6,1499.95
MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,17.3,2303.34
MSI,Modern,Intel Core i7,16,512,SSD,iGPU,15.6,1214.16
MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,1731.99
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4090,17.0,3864.4
MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1799.0
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3664.04
MSI,Summit,Intel Core i7,32,1000,SSD,iGPU,14.0,1708.96
MSI,Summit,Intel Core i7,32,1000,SSD,RTX 3050,16.0,2299.0
MSI,Titan,Intel Core i9,64,2000,SSD,RTX 4090,17.3,4993.11
MSI,WS63,Intel Core i7,32,1000,SSD,iGPU,15.6,3900.5
Medion,Akoya,AMD Ryzen 3,8,256,SSD,iGPU,15.6,369.85
Medion,Akoya,AMD Ryzen 5,8,256,SSD,iGPU,15.6,399.99
Medion,Akoya,AMD Ryzen 5,8,256,SSD,iGPU,15.6,663.9
Medion,Akoya,Intel Celeron,4,64,eMMC,iGPU,13.3,470.86
Medion,Akoya,Intel Celeron,4,128,SSD,iGPU,14.0,267.49
Medion,Akoya,Intel Celeron,8,256,SSD,iGPU,15.6,408.24
Medion,Akoya,Intel Core i5,8,512,SSD,iGPU,15.6,598.31
Medion,Akoya,Intel Core i5,8,512,SSD,iGPU,15.6,670.85
Microsoft,Surface Go,Intel Core M3,8,128,SSD,iGPU,10.5,1147.67
Microsoft,Surface Go,Intel Core i3,8,256,SSD,iGPU,10.5,1032.0
Microsoft,Surface Go,Intel Core i3,8,256,SSD,iGPU,10.5,957.81
Microsoft,Surface Go,Intel Core i3,8,128,SSD,iGPU,10.5,808.0
Microsoft,Surface Go,Intel Core i3,8,128,SSD,iGPU,10.5,864.0
Microsoft,Surface Laptop,Intel Core i5,16,512,SSD,iGPU,13.5,2024.05
Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,iGPU,13.5,951.74
Microsoft,Surface Laptop,Intel Core i5,8,512,SSD,iGPU,13.5,1668.0
Microsoft,Surface Laptop,Intel Core i7,8,512,SSD,iGPU,15.0,1251.19
Microsoft,Surface Laptop,AMD Ryzen 7,8,256,SSD,iGPU,15.0,1649.54
Microsoft,Surface Laptop,Intel Core i5,16,512,SSD,iGPU,13.5,3747.91
Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,iGPU,13.5,948.14
Microsoft,Surface Laptop,Intel Evo Core i5,16,512,SSD,iGPU,13.5,1846.85
Microsoft,Surface Laptop,Intel Evo Core i5,8,256,SSD,iGPU,13.5,1321.47
Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,iGPU,13.5,1576.27
Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,iGPU,13.5,2022.7
Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,iGPU,13.5,1576.27
Microsoft,Surface Laptop,Intel Evo Core i7,16,256,SSD,iGPU,15.0,2312.1
Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,iGPU,13.5,2022.7
Microsoft,Surface Laptop,Intel Evo Core i7,8,256,SSD,iGPU,15.0,1658.99
Microsoft,Surface Laptop,Intel Evo Core i7,16,256,SSD,iGPU,15.0,2103.55
Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,iGPU,15.0,2150.38
Microsoft,Surface Laptop,Intel Evo Core i7,8,512,SSD,iGPU,15.0,1838.29
Microsoft,Surface Laptop,Intel Core i5,8,128,SSD,iGPU,12.4,824.0
Microsoft,Surface Laptop,Intel Core i5,4,64,eMMC,iGPU,12.4,686.88
Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,iGPU,12.4,1134.21
Microsoft,Surface Laptop,Intel Core i7,16,512,SSD,RTX 3050,14.4,2264.55
Microsoft,Surface Pro,Intel Core i7,16,256,SSD,iGPU,12.3,1649.0
Microsoft,Surface Pro,Intel Core i7,16,512,SSD,iGPU,12.3,2099.0
Microsoft,Surface Pro,Intel Core i5,8,128,SSD,iGPU,12.3,1009.99
Microsoft,Surface Pro,Intel Evo Core i7,16,1000,SSD,iGPU,12.3,2842.5
Microsoft,Surface Pro,Intel Core i5,16,512,SSD,iGPU,13.0,1916.99
Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,iGPU,13.0,1394.98
Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,iGPU,13.0,1897.72
Microsoft,Surface Pro,Intel Core i7,16,256,SSD,iGPU,13.0,1724.99
Microsoft,Surface Pro,Intel Evo Core i5,8,128,SSD,iGPU,13.0,1582.0
Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,iGPU,13.0,1467.58
Microsoft,Surface Pro,Microsoft SQ1,16,512,SSD,iGPU,13.0,2406.35
Millenium,AURELION,Intel Core i7,16,500,SSD,GTX 1660,15.6,1640.98
Millenium,AZIR,Intel Core i7,16,500,SSD,RTX 2070,15.6,2312.71
MSI,Prestige,Intel Core i5,16,512,SSD,iGPU,14.0,1029.99
Primux,Ioxbook,Intel Core i5,8,512,SSD,iGPU,15.6,438.46
Primux,Ioxbook,Intel Core i3,8,256,SSD,iGPU,15.6,346.28
Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,17.3,3099.98
Realme,Book Prime,Intel Core i5,8,512,SSD,iGPU,14.0,999.0
Samsung,Chromebook,Intel Celeron,4,64,SSD,iGPU,12.4,498.73
Thomson,Go,Qualcomm Snapdragon 8,8,256,SSD,iGPU,13.0,436.56
Toshiba,Tecra,Intel Core i3,8,256,SSD,iGPU,14.0,799.0
Vant,Edge,Intel Core i7,16,500,SSD,iGPU,14.0,1123.0
Vant,Edge,Intel Core i7,16,1000,SSD,iGPU,14.0,1162.0
Vant,Edge,Intel Core i7,16,1000,SSD,iGPU,14.0,1162.0
Vant,Edge,Intel Core i7,16,500,SSD,iGPU,14.0,1123.0
Vant,Edge,Intel Core i7,40,1000,SSD,iGPU,14.0,1217.01
Vant,Edge,Intel Core i7,40,1000,SSD,iGPU,14.0,1217.01
Vant,Edge,Intel Core i5,16,500,SSD,iGPU,14.0,994.0
Vant,Edge,Intel Core i7,16,500,SSD,iGPU,14.0,1123.0
Vant,Edge,Intel Core i7,16,500,SSD,iGPU,14.0,1123.0
Vant,Moove,Intel Core i5,8,500,SSD,iGPU,14.0,632.0
Asus,Chromebook,Intel Core M3,8,64,eMMC,iGPU,14.0,549.0
Asus,F415EA,Intel Core i3,8,256,SSD,iGPU,14.0,499.0
Asus,F515,Intel Core i5,8,512,SSD,iGPU,15.6,519.99
Asus,F515,Intel Core i5,8,512,SSD,iGPU,15.6,599.0
Asus,F515,Intel Core i3,8,256,SSD,iGPU,15.6,479.0
Asus,F515,Intel Core i5,8,512,SSD,iGPU,15.6,599.0
Asus,F515,Intel Core i7,16,512,SSD,iGPU,15.6,749.0
Asus,F515,Intel Core i5,8,512,SSD,iGPU,15.6,659.0
Asus,G7,Intel Core i5,8,256,SSD,iGPU,14.0,569.0
Asus,BR,Intel Core i5,16,512,SSD,iGPU,15.6,649.0
Asus,ROG,Intel Core i9,16,1000,SSD,RTX 3050,13.4,3999.0
Asus,ROG,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,949.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,3099.0
Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3060,17.3,2099.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,2799.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,2353.24
Asus,ROG,Intel Core i9,32,1000,SSD,RTX 3070,17.3,2999.0
Asus,ROG,AMD Ryzen 9,64,4000,SSD,RTX 3080,16.0,3999.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3060,15.6,1599.98
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,1888.94
Asus,ROG,Intel Core i9,32,2000,SSD,RTX 3080,16.0,3999.0
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,1799.0
Asus,TUF,Intel Core i5,16,512,SSD,RTX 3050,15.6,1199.0
Asus,TUF,Intel Core i7,32,1000,SSD,RTX 3060,17.3,1799.0
Asus,VivoBook,Intel Core i5,16,512,SSD,iGPU,15.6,749.0
Asus,VivoBook,Intel Core i5,8,256,SSD,iGPU,15.6,599.0
Asus,VivoBook,Intel Core i5,16,512,SSD,iGPU,15.6,699.0
Asus,ZenBook,AMD Ryzen 7,16,512,SSD,iGPU,14.0,1099.0
Asus,ZenBook,AMD Ryzen 7,16,512,SSD,iGPU,14.0,609.04
Acer,Aspire,AMD Ryzen 7,8,512,SSD,iGPU,15.6,699.0
Acer,Aspire,Intel Celeron,4,128,SSD,iGPU,15.6,264.14
Acer,Aspire,Intel Core i3,8,256,SSD,iGPU,15.6,316.94
Acer,Aspire,Intel Core i5,12,512,SSD,iGPU,15.6,477.28
Acer,Aspire,Intel Core i5,12,512,SSD,iGPU,15.6,373.49
Acer,Aspire,Intel Core i5,12,256,SSD,iGPU,15.6,391.24
Acer,Aspire,Intel Core i7,8,512,SSD,iGPU,15.6,475.83
Acer,Aspire,Intel Core i3,8,256,SSD,iGPU,15.6,569.0
Acer,Aspire,Intel Core i5,8,512,SSD,iGPU,15.6,810.99
